Date,time,drone,flight_number,height,temperature,windspeed,first_last ,wind_direction ,target,duration_of_look_Caliban,number_of_look_Caliban,duration_of_submerge_Caliban ,duration_of_look_Cooper,number_of_look_Cooper,duration_of_submerge_Cooper,duration_of_look_Bailey,number_of_look_Bailey,duration_of_submerge_Bailey,duration_of_look_Reef,number_of_look_Reef,duration_of_submerge_Reef,duration_of_look_Ely,number_of_look_Ely,duration_of_submerge_Ely_,duration_of_look_Juniper,number_of_look_juniper,duration_of_submerge_Juniper,duration_of_look_Brighton,number_of_look_Brighton,duration_of_submerge_Brighton_,duration_of_look_Hinson,number_of_look_hinson_,duration_of_submerge_Hinson_,duration_of_look_Marley,number_of_look_Marley,duration_of_submerge_Marley,duration_of_look_Devon,number_of_look_devon,duration_of_submerge_Devon,duration_of_look_Cirrus,number_of_look_Cirrus,duration_of_submerge_Cirrus
3/9/2022,7:00,Inspire,1,100,69,10,1,North,Bailey ,14.35,1,8.13,11.98,1,10,15.9,2,10,4.18,2,10,,,,,,,,,,,,,,,,,,,,,
3/9/2022,7:00,Inspire,1,90,69,10,1,North,Bailey ,16.12,3,10,11.01,2,10,12.56,2,8.4,10.7,1,9.61,,,,,,,,,,,,,,,,,,,,,
3/9/2022,7:00,Inspire,1,80,69,10,1,North,Bailey ,8.41,1,10,7.01,1,8,8.2,2,10,5.43,2,9.91,,,,,,,,,,,,,,,,,,,,,
3/9/2022,7:00,Inspire,1,70,69,10,1,North,Bailey ,0,0,7.63,3.98,1,10,5.08,1,10,7.33,1,9.08,,,,,,,,,,,,,,,,,,,,,
3/9/2022,7:00,Inspire,1,60,69,10,1,North,Bailey ,11.13,1,10,7.76,1,10,8.11,2,9.3,3.61,1,8.9,,,,,,,,,,,,,,,,,,,,,
3/9/2022,12:00,Enterprise ,4,190,70,14,,North,Juniper,0,0,10,0,0,10,0,0,10,0,0,10,2.55,2,9.01,0,0,7.26,0,0,8.9,0,0,9.61,0,0,10,0,0,8.29,0,0,9.1
3/9/2022,12:00,Enterprise ,4,180,70,14,,North,Juniper,0,0,10,2.85,1,10,0,0,9.08,0,0,10,0,0,9.62,1.89,1,10,0,0,5.75,0,0,8.1,5.81,1,2.61,0,0,10,2.44,1,5.68
3/9/2022,12:00,Enterprise ,4,170,70,14,,North,Juniper,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,3.39,1,8.5,2.03,1,9.18,2.13,1,7.98,0,0,3.9,0,0,8.66
3/9/2022,12:00,Enterprise ,4,160,70,14,,North,Juniper,0,0,8.94,0,0,9.13,0,0,9.36,0,0,10,3.27,2,10,0,0,10,0,0,10,0,0,10,0.68,1,8.45,2.74,1,8.16,0,0,10
3/9/2022,12:00,Enterprise ,4,150,70,14,,North,Juniper,0,0,10,0,0,10,0,0,10,0,0,8.38,0,0,10,4.59,1,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,8.03
3/9/2022,12:00,Enterprise ,4,140,70,14,,North,Juniper,3.11,1,10,0,0,10,0,0,6.83,0,0,8.7,1.44,2,10,0,0,8.33,0,0,10,0,0,10,0,0,10,0,0,5.11,0,0,10
3/9/2022,12:00,Enterprise ,4,130,70,14,,North,Juniper,0,0,8.8,1.71,1,9.21,0,0,10,0,0,8.96,0,0,9.27,0,0,10,0,0,9.06,0,0,9.27,6.38,2,10,0,0,1.7,2.9,1,10
3/9/2022,12:00,Enterprise ,4,120,70,14,,North,Juniper,0,0,7.5,0,0,9.5,3.28,3,9.1,0,0,10,3.38,3,10,0,0,10,0,0,9.05,0,0,8.2,0,0,10,0,0,9.1,0,0,10
3/9/2022,12:00,Enterprise ,4,110,70,14,,North,Juniper,2.16,1,7.9,0,0,8.25,1.39,1,10,1.14,2,10,0,0,10,0,0,8.93,0,0,10,0,0,10,0,0,10,0,0,8.88,0,0,8.4
3/9/2022,12:00,Enterprise ,4,100,70,14,,North,Juniper,0,0,10,0,0,10,0,0,10,0,0,8.68,0,0,10,0,0,10,0,0,10,0,0,10,0,0,5.31,0,0,10,0,0,6.63
3/9/2022,12:00,Enterprise ,4,90,70,14,,North,Juniper,6.7,2,10,5.52,2,10,7.48,3,8.36,4.3,1,8.74,6.28,2,8.78,5.07,1,9.7,0,0,8.65,0,0,10,0,0,10,1.68,1,8.4,0,0,0
3/9/2022,12:00,Enterprise ,4,80,70,14,,North,Juniper,7.73,2,8.27,3.48,1,8.33,0,0,10,0,0,10,4.96,2,10,0,0,10,6.05,2,10,2.44,2,9.61,0,0,10,1.56,1,10,0,0,9.81
3/9/2022,12:00,Enterprise ,4,70,70,14,,North,Juniper,0,0,10,0,0,10,0,0,10,0,0,8.5,0,0,10,0,0,10,0,0,2.55,6.29,2,2.5,0,0,10,,,,,,
3/9/2022,12:00,Enterprise ,4,60,70,14,,North,Juniper,,,,,,,2.74,2,10,3.35,2,,4.57,2,10,0.91,2,10,,,,,,,,,,,,,,,
3/9/2022,16:30,Inspire,2,190,70,20,,North,Marley,7.61,1,10,0,0,10,0,0,8.8,0,0,10,0,0,10,0,0,10,0,0,6.16,0,0,8.21,0,0,8.53,0,0,8.16,0,0,10
3/9/2022,16:30,Inspire,2,180,70,20,,North,Marley,0,0,10,0,0,10,0,0,9.75,0,0,9.77,0,0,8.61,6.13,1,6.88,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10
3/9/2022,16:30,Inspire,2,170,70,20,,North,Marley,0,0,10,0,0,10,,,,,,,0,0,9.03,0,0,1.3,,,,,,,0,0,9.76,2.43,1,8.09,,,
3/9/2022,16:30,Inspire,2,160,70,20,,North,Marley,0,0,10,0,0,10,,,,,,,0,0,10,0,0,10,,,,,,,0,0,7.56,0,0,10,,,
3/9/2022,16:30,Inspire,2,150,70,20,,North,Marley,0,0,10,0,0,10,,,,,,,0,0,9.45,0,0,7.12,,,,,,,0,0,7.25,0,0,10,,,
3/9/2022,16:30,Inspire,2,140,70,20,,North,Marley,0,0,10,0,0,10,,,,,,,3.68,1,10,13.06,2,7.63,,,,,,,0,0,7.66,0,0,6.11,,,
3/9/2022,16:30,Inspire,2,130,70,20,,North,Marley,,,,,,,,,,,,,4.85,1,6.41,0,0,8.15,,,,,,,0,0,10,0,0,7.65,,,
3/9/2022,16:30,Inspire,2,120,70,20,,North,Marley,,,,,,,,,,,,,0,0,10,10.86,1,10,,,,,,,0,0,10,3.76,1,8.43,,,
3/9/2022,16:30,Inspire,2,110,70,20,,North,Marley,,,,,,,,,,,,,0,0,10,0,0,10,,,,,,,0,0,10,0,0,10,,,
3/9/2022,16:30,Inspire,2,100,70,20,,North,Marley,,,,,,,,,,,,,0,0,10,0,0,10,,,,,,,0,0,10,0,0,10,,,
3/9/2022,16:30,Inspire,2,90,70,20,,North,Marley,,,,,,,,,,,,,0,0,9.8,0,0,10,,,,,,,0,0,10,0,0,9.11,,,
3/9/2022,16:30,Inspire,2,80,70,20,,North,Marley,,,,,,,,,,,,,0,0,10,0,0,10,,,,,,,5.63,1,8.98,4.92,1,9.43,,,
3/9/2022,16:30,Inspire,2,70,70,20,,North,Marley,,,,,,,,,,,,,0,0,9.65,0,0,9.58,,,,,,,0,0,9.01,0,0,9.38,,,
3/9/2022,16:30,Inspire,2,60,70,20,,North,Marley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2022,7:00,Enterprise ,5,190,70,17,,Northeast,Devon,0,0,7.95,0,0,10,0,0,8.48,0,0,7.56,0,0,9.73,0,0,10,0,0,10,0,0,10,0,0,10,0,0,9.67,0,0,10
3/10/2022,7:00,Enterprise ,5,180,70,17,,Northeast,Devon,0,0,8.03,0,0,10,0,0,0,0,0,3.48,0,0,10,3.56,1,10,0,0,10,0,1,10,1.48,1,10,0,0,8.6,0,0,10
3/10/2022,7:00,Enterprise ,5,170,70,17,,Northeast,Devon,0.93,1,8.05,1.1,1,0,0,0,5.36,0,0,9.91,0,0,10,0,0,9.8,0,0,9.16,0,0,8.45,0,0,8.76,0,0,8.46,0,0,10
3/10/2022,7:00,Enterprise ,5,160,70,17,,Northeast,Devon,5.21,1,10,0,0,10,0,0,8.93,0,0,7.8,0,0,10,0,0,10,0,0,10,0,0,10,0,0,9.98,0,0,10,2.2,1,10
3/10/2022,7:00,Enterprise ,5,150,70,17,,Northeast,Devon,0,0,10,0,0,10,0,0,5.51,0,0,1.73,0,0,0,0,0,10,0,0,8.46,0,0,10,5.87,2,10,0,0,8.58,5.44,1,10
3/10/2022,7:00,Enterprise ,5,140,70,17,,Northeast,Devon,4.05,1,8.11,0,0,10,0,0,4.23,0,0,0,0,0,0,0,0,10,0,0,10,0,0,9.5,0,0,8.4,0,0,8.85,0,0,10
3/10/2022,7:00,Enterprise ,5,130,70,17,,Northeast,Devon,0,0,10,0,0,10,1.13,1,10,0,0,0,0,0,10,1.78,1,10,0,0,10,0,0,10,0,0,7.41,0,0,7.96,0,0,0
3/10/2022,7:00,Enterprise ,5,120,70,17,,Northeast,Devon,3.65,1,10,0,0,7.38,8.01,1,5.93,0,0,0,0,0,1.03,6.42,2,8.55,0,0,10,0,0,9.1,3.56,1,2.25,0,0,2.51,0,0,2.7
3/10/2022,7:00,Enterprise ,5,110,70,17,,Northeast,Devon,0,0,10,0,0,9.43,0,0,10,5.93,1,10,2.56,1,8.38,0,0,10,0,0,10,0,0,10,0,0,8.18,0,0,7.06,0,0,4.4
3/10/2022,7:00,Enterprise ,5,100,70,17,,Northeast,Devon,5.06,1,8.09,6.69,3,8.25,2.61,1,2.6,0,0,10,0,0,10,0,0,9.23,4.26,1,7.33,8.05,1,9.05,5.76,1,8.73,11.4,1,10,0,0,10
3/10/2022,7:00,Enterprise ,5,90,70,17,,Northeast,Devon,0,0,7.45,0,0,8.85,2.11,1,8.06,0,0,10,10.7,2,7.28,3.34,1,8.58,0,0,8.51,0,0,10,7,2,9.18,11.5,1,9.1,0,0,10
3/10/2022,7:00,Enterprise ,5,80,70,17,,Northeast,Devon,5.71,1,8.26,0,0,10,,,,,,,5.74,1,10,0,0,10,8.24,2,10,5.1,1,10,0,0,10,0,0,10,0,0,8.13
3/10/2022,7:00,Enterprise ,5,70,70,17,,Northeast,Devon,2.09,2,8.26,0,0,10,,,,,,,4.83,1,10,0,0,10,,,,,,,5.95,1,10,7.68,1,10,0,0,10
3/10/2022,7:00,Enterprise ,5,60,70,17,,Northeast,Devon,0,0,10,0,0,6.61,,,,,,,7.93,2,7.61,0,0,7.66,,,,,,,12.3,1,8.45,13.08,2,9,0,0,10
3/10/2022,7:00,Enterprise ,5,50,70,17,,Northeast,Devon,0,0,1.63,0,0,10,,,,,,,12.53,2,10,12.43,2,10,,,,,,,12.5,1,10,15.55,1,10,0,0,8.55
3/10/2022,7:00,Enterprise ,5,40,70,17,,Northeast,Devon,,,,,,,,,,,,,6.56,1,10,0,0,10,,,,,,,2.6,1,10,12.36,2,10,,,
3/10/2022,7:00,Enterprise ,5,30,70,17,,Northeast,Devon,,,,,,,,,,,,,10.78,1,10,0,0,9.36,,,,,,,0,1,10,14.85,2,10,,,
3/10/2022,7:00,Enterprise ,5,20,70,17,,Northeast,Devon,,,,,,,,,,,,,0,0,10,0,0,10,,,,,,,0,0,10,0,0,10,,,
3/10/2022,12:00,Inspire,3,190,70,17,,North ,Coooper,0,0,10,0,0,10,0,0,9.36,,,,0,0,6.52,5.37,1,8.06,0,0,2.32,0,0,9.46,0,0,3.33,0,0,8.4,0,0,10
3/10/2022,12:00,Inspire,3,180,70,17,,North ,Coooper,0,0,10,0,0,10,0,0,6.9,,,,,,,, ,,0,0,7.45,0,0,8.44,1.86,1,8.13,,,,0,0,10
3/10/2022,12:00,Inspire,3,170,70,17,,North ,Coooper,0,0,9.4,0,0,9.6,0,0,8.55,,,,0,0,10,0,0,10,0,0,10,5.63,1,20,0,0,10,6.08,1,8.99,0,0,10
3/10/2022,12:00,Inspire,3,160,70,17,,North ,Coooper,0,0,10,0,0,10,1.33,1,8.33,2.26,1,10,0,0,10,0,0,10,0,0,8.16,0,0,7.76,,,,3.93,1,10,0,0,10
3/10/2022,12:00,Inspire,3,150,70,17,,North ,Coooper,3.84,3,8.11,5.42,2,7.73,1.81,2,10,0.55,1,10,0,0,10,0,0,10,0,0,9.68,0,0,20,,,,,,,0,0,10
3/10/2022,12:00,Inspire,3,140,70,17,,North ,Coooper,7.33,3,7.53,3.84,2,8.83,7.49,3,10,5.75,2,10,,,,,,,,,,,,,,,,,,,,,
3/10/2022,12:00,Inspire,3,130,70,17,,North ,Coooper,8.85,2,5.49,6.08,2,10,7.12,2,8,5.49,1,10,,,,,,,,,,,,,,,,,,,,,
3/10/2022,12:00,Inspire,3,120,70,17,,North ,Coooper,2.61,1,10,1.18,1,10,1.39,1,10,1.39,1,7.75,,,,,,,,,,,,,,,,,,,,,
3/10/2022,12:00,Inspire,3,110,70,17,,North ,Coooper,4.08,2,7.86,0,0,8.66,3.73,2,9.4,3.73,2,10,,,,,,,,,,,,,,,,,,,,,
3/10/2022,12:00,Inspire,3,100,70,17,,North ,Coooper,0.91,1,9.16,4.4,1,10,4.16,1,10,4.16,1,5.75,,,,,,,,,,,,,,,,,,,,,
3/10/2022,12:00,Inspire,3,90,70,17,,North ,Coooper,3.81,1,10,3.81,1,9,8.6,2,6.75,7.38,2,10,,,,,,,,,,,,,,,,,,,,,
3/10/2022,12:00,Inspire,3,80,70,17,,North ,Coooper,5.2,1,8.85,6.65,1,7.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2022,12:00,Inspire,3,70,70,17,,North ,Coooper,6.91,1,7.9,9.93,1,7.88,0,0,10,0,0,10,,,,,,,,,,,,,,,,,,,,,
3/10/2022,12:00,Inspire,3,60,70,17,,North ,Coooper,0,3,10,0,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2022,12:00,Inspire,3,50,70,17,,North ,Coooper,7.18,2,9.05,7.19,2,9.68,28.54,4,8.15,26.62,4,9.45,,,,,,,,,,,,,,,,,,,,,
3/10/2022,16:30,Inspire,4,190,70,17,,Northeast,Caliban ,1.05,1,7.16,1.02,1,8.83,0,0,8.43,0,0,9.15,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,8.81
3/10/2022,16:30,Inspire,4,180,70,17,,Northeast,Caliban ,0,0,10,0,0,10,0,0,8.28,0.76,1,8.01,,,,,,,,,,,,,,, ,0,0,10,0,0,8.78
3/10/2022,16:30,Inspire,4,170,70,17,,Northeast,Caliban ,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10
3/10/2022,16:30,Inspire,4,160,70,17,,Northeast,Caliban ,0,0,10,0,0,10,1.6,1,9.03,0,0,8.68,,,,,,,,,,,,,,,,,,,,,
3/10/2022,16:30,Inspire,4,150,70,17,,Northeast,Caliban ,1.99,2,9.98,0.98,1,10,0.93,2,8.33,0,0,7.86,,,,,,,,,,,,,,,,,,,,,
3/10/2022,16:30,Inspire,4,140,70,17,,Northeast,Caliban ,2.11,1,9.18,10.35,1,10,3.78,1,9.7,3.78,1,10,,,,,,,,,,,,,,,,,,,,,
3/10/2022,16:30,Inspire,4,130,70,17,,Northeast,Caliban ,3.56,1,10,6.28,1,10,0,0,9.03,9.94,4,7.7,,,,,,,,,,,,,,,,,,,,,
3/10/2022,16:30,Inspire,4,120,70,17,,Northeast,Caliban ,5.96,2,7.81,6.84,2,8.56,13.13,3,8.76,9.39,2,10,,,,,,,,,,,,,,,,,,,,,
3/10/2022,16:30,Inspire,4,110,70,17,,Northeast,Caliban ,5.7,1,10,5.7,1,10,1.23,1,8.68,1.23,1,8.78,,,,,,,,,,,,,,,,,,,,,
3/10/2022,16:30,Inspire,4,100,70,17,,Northeast,Caliban ,5.39,1,9.54,5.1,1,9.9,0,0,10,0,0,10,,,,,,,,,,,,,,,,,,,,,
3/10/2022,16:30,Inspire,4,90,70,17,,Northeast,Caliban ,0,0,10,0,0,10,6.38,1,10,6.48,1,10,,,,,,,,,,,,,,,,,,,,,
3/10/2022,16:30,Inspire,4,80,70,17,,Northeast,Caliban ,1.33,1,10,0,0,10,1.9,1,8.03,2.5,1,9.76,,,,,,,,,,,,,,,,,,,,,
3/10/2022,16:30,Inspire,4,70,70,17,,Northeast,Caliban ,0,0,10,0,0,10,4.65,1,9.03,4.65,1,8.99,,,,,,,,,,,,,,,,,,,,,
3/10/2022,16:30,Inspire,4,60,70,17,,Northeast,Caliban ,2.51,1,10,2.51,1,10,4.35,1,10,4.35,1,10,,,,,,,,,,,,,,,,,,,,,
3/10/2022,16:30,Inspire,4,50,70,17,,Northeast,Caliban ,0,0,10,0,0,10,4.85,1,10,4.85,1,10,,,,,,,,,,,,,,,,,,,,,
3/11/2022,7:00,Inspire,5,190,70,21,2,Northeast,Reef,1.93,1,10,1.93,1,10,0,0,10,0,0,10,0,0,10,0,0,8.68,0,0,10,0,0,10,0,0,10,0,0,4.53,0,0,10
3/11/2022,7:00,Inspire,5,180,70,21,2,Northeast,Reef,0.91,1,10,0.9,1,10,0.83,1,8.25,0,0,10,0,0,10,1.76,1,9.1,0,0,10,0,0,10,8.27,2,10,0,0,10,0,0,10
3/11/2022,7:00,Inspire,5,170,70,21,2,Northeast,Reef,1.83,2,9.57,2.73,2,10,0.78,1,8.41,1.05,1,9.42,4.99,2,8.56,0,0,9.08,11.2,2,8.08,11.55,2,9.35,0.76,1,7.68,2.1,1,10,0.76,1,9.9
3/11/2022,7:00,Inspire,5,160,70,21,2,Northeast,Reef,0,0,10,0,0,10,0.65,1,8.47,0.65,1,10,0,0,8.46,0,0,10,11.33,1,7.9,11.33,1,10,11.33,1,10,0.91,1,9.38,0,0,10
3/11/2022,7:00,Inspire,5,150,70,21,2,Northeast,Reef,6.16,1,8.13,6.16,1,8.49,4.36,2,10,3.3,1,10,1.65,1,9.1,1.6,1,10,3.6,2,8.5,4.31,2,10,2.4,1,8.5,0,0,10,0.56,1,10
3/11/2022,7:00,Inspire,5,140,70,21,2,Northeast,Reef,0,0,10,6.71,1,10,2.56,1,8.9,6.44,2,10,,,,,,,5.91,1,10,5.89,1,10,6.81,1,10,0,0,10,0,0,10
3/11/2022,7:00,Inspire,5,130,70,21,2,Northeast,Reef,5.43,2,8.85,5.43,2,8.21,6,1,10,6.45,1,10,2.61,1,8.36,0.8,1,,3.15,3,6.75,2.63,2,8.8,1.27,2,8.33,,, ,6.1,1,8.36
3/11/2022,7:00,Inspire,5,120,70,21,2,Northeast,Reef,6.1,1,10,6.21,1,10,4.58,1,10,4.58,1,10,,,,,,,0.81,1,10,0,0,10,0,0,8.13,1.3,1,7.86,2.93,1,10
3/11/2022,7:00,Inspire,5,110,70,21,2,Northeast,Reef,5.81,1,10,5.7,1,10,1.83,1,10,1.83,1,10,,,,,,,0,0,10,0,0,10,2.15,1,10,,,,0,0,7.81
3/11/2022,7:00,Inspire,5,100,70,21,2,Northeast,Reef,0,0,10,0,0,8.35,0,0,10,0,0,9.83,,,,,,,10.85,1,10,8.04,1,10,4.58,2,6,,,,1.16,1,10
3/11/2022,7:00,Inspire,5,90,70,21,2,Northeast,Reef,1.93,1,10,0,0,10,6.73,1,10,6.73,1,10,,,,,,,0.83,1,8.3,0,0,8.8,0,0,8.2,,,,1.18,1,7.26
3/11/2022,7:00,Inspire,5,80,70,21,2,Northeast,Reef,0,0,8.87,0,0,8.79,0.5,1,9.7,1.85,1,9.76,,,,,,,,,,,,,,,,,,,,,
3/11/2022,7:00,Inspire,5,70,70,21,2,Northeast,Reef,1.66,1,10,0,0,10,0,0,8.55,0,0,8.89,,,,,,,,,,,,,,,,,,,,,
3/11/2022,7:00,Inspire,5,60,70,21,2,Northeast,Reef,4.08,1,10,0,0,10,4.33,1,10,4.35,1,10,,,,,,,,,,,,,,,,,,,,,
3/11/2022,12:00,Inspire,6,190,70,16,2,Northeast,Cooper,6.45,1,10,5.44,1,10,5.18,1,8.65,5.19,2,7.85,7.1,1,8.21,0,0,8.84,0.55,1,8.06,3.1,1,8.36,0,0,10,1.28,1,10,0,0,10
3/11/2022,12:00,Inspire,6,180,70,16,2,Northeast,Cooper,0,0,10,0,0,10,4.43,2,10,1.65,1,10,5.74,1,10,5.76,1,8.91,0,0,1.02,0,0,5.06,0.53,1,6.4,2.91,2,8.56,0,0,10
3/11/2022,12:00,Inspire,6,170,70,16,2,Northeast,Cooper,0,0,10,0,0,10,4.92,3,9.46,9.81,1,8.85,1.2,1,8.1,0,0,10,3.4,1,8.13,3.43,1,8.78,1.99,1,8.18,3.11,2,10,1.51,1,6.8
3/11/2022,12:00,Inspire,6,160,70,16,2,Northeast,Cooper,2.83,1,8.44,2.83,1,8.62,0,0,10,0,0,10,12.14,3,10,4.56,1,10,2.1,1,5.1,4.23,1,8.48,0,0,8.16,6.8,1,10,0,0,7
3/11/2022,12:00,Inspire,6,150,70,16,2,Northeast,Cooper,0,0,10,0,0,10,2.18,2,7.76,7.32,3,8.3,5.63,3,8.73,0,0,8.41,5.6,2,8.7,3.41,2,8.9,9.28,1,10,4.16,2,8.85,0.8,1,7.01
3/11/2022,12:00,Inspire,6,140,70,16,2,Northeast,Cooper,1.06,1,8.9,0,0,8.3,8.4,1,10,11.61,2,6.46,7.09,2,9.08,7,2,10,7.5,2,9.08,3.98,2,8.71,4.04,2,8.23,3.46,1,9.05,0,0,10
3/11/2022,12:00,Inspire,6,130,70,16,2,Northeast,Cooper,8.46,1,7.45,7.99,1,7.64,0,0,8.59,0,0,10,5.98,1,1.6,5.98,1,10,0,0,10,0,0,10,0.58,1,8.55,1.38,1,10,4.11,1,7.75
3/11/2022,12:00,Inspire,6,120,70,16,2,Northeast,Cooper,0,0,10,0,0,10,2.1,1,10,8.86,1,10,9.59,2,10,11.85,2,10,7.89,2,7.42,7.45,3,8.55,0,0,8.91,9.2,3,8.6,0,0,10
3/11/2022,12:00,Inspire,6,110,70,16,2,Northeast,Cooper,1.38,1,8.5,1.38,1,7.83,4.1,1,10,9.75,2,9.05,3.3,1,9.1,3.36,1,10,8.98,2,5.26,2.32,1,7.96,3.42,2,10,7.45,1,10,0,0,10
3/11/2022,12:00,Inspire,6,100,70,16,2,Northeast,Cooper,3.59,2,10,3.58,2,10,0,0,10,14.88,1,10,0,0,7.01,3.19,1,10,0,0,10,0,0,9.55,0,0,9.5,1.93,1,10,0,0,
3/11/2022,12:00,Inspire,6,90,70,16,2,Northeast,Cooper,0,0,8.33,0,0,7.64,0,0,10,0,0,10,1.16,1,8.91,0,0,8.22,6.5,1,8.46,0.9,1,10,0.88,1,8.48,,,,,,
3/11/2022,12:00,Inspire,6,80,70,16,2,Northeast,Cooper,13.58,2,10,14.06,2,10,0,0,8.55,6.48,1,7.68,,,,,,,,,,,,,,,,,,,,,
3/11/2022,12:00,Inspire,6,70,70,16,2,Northeast,Cooper,5.65,2,9.45,8.6,1,9.18,1.58,1,6.31,0,0,6.65,,,,,,,,,,,,,,,,,,,,,
3/11/2022,12:00,Inspire,6,60,70,16,2,Northeast,Cooper,5.55,1,10,0,0,10,8.28,1,10,0,0,10,,,,,,,,,,,,,,,,,,,,,
3/12/2022,7:00,Enterprise,6,190,70,20,,North,Brighton,0,0,10,0,0,10,4.76,2,7.9,0,0,8.11,6.65,2,10,1.45,1,10,4.62,1,10,5.13,2,10,0,0,10,1,1,10,0,0,10
3/12/2022,7:00,Enterprise,6,180,70,20,,North,Brighton,2.05,1,10,0,0,10,0,0,10,0,0,10,1.11,1,10,0,0,10,0,0,10,0,0,10,0,0,1.06,0,0,8.28,0,0,10
3/12/2022,7:00,Enterprise,6,170,70,20,,North,Brighton,1.73,1,10,0,0,10,3.8,1,9.8,0,0,9.61,0,0,10,0,0,10,0,0,0.6,0,0,10,1.71,1,10,0,0,10,0,0,0
3/12/2022,7:00,Enterprise,6,160,70,20,,North,Brighton,0,0,10,0,0,10,0,0,10,0,0,10,2.71,2,6.36,9.53,1,8.2,0,0,10,0,0,10,0,0,10,0,0,10,0,0,0
3/12/2022,7:00,Enterprise,6,150,70,20,,North,Brighton,0,0,8.46,0,0,10,0,0,8.8,0,0,10,0,0,10,0,0,10,1.51,1,5.99,0,0,10,0,0,10,0,0,10,0,0,0
3/12/2022,7:00,Enterprise,6,140,70,20,,North,Brighton,0,0,10,1.18,1,10,5.86,1,9.1,0,0,10,1.2,1,10,1.34,1,10,9.36,1,5.43,0,0,10,0,0,10,0,0,7.49,0,0,0
3/12/2022,7:00,Enterprise,6,130,70,20,,North,Brighton,0,0,10,0,0,10,6.91,2,8.86,0,0,10,0,0,10,0,0,10,2.48,2,6.58,5.94,2,2.23,0,0,7.68,0,0,4,0,0,0
3/12/2022,7:00,Enterprise,6,120,70,20,,North,Brighton,0,0,8.9,0,0,10,5.33,2,10,4.96,2,10,0,0,10,0,0,10,1.16,1,0.57,0,1,0,0,0,10,0.55,1,10,0,0,0
3/12/2022,7:00,Enterprise,6,110,70,20,,North,Brighton,0,0,6.5,0,0,10,3.71,1,10,0,0,10,3.56,1,10,7.02,2,10,1.34,1,3.72,0,0,10,0.62,1,10,2.74,2,2.06,,,
3/12/2022,7:00,Enterprise,6,100,70,20,,North,Brighton,,,,,,,9.35,3,9.2,2.01,1,10,10.73,3,7.33,1.45,1,8.86,9.98,3,10,9.52,3,10,12.1,2,10,12.61,2,8.6,,,
3/12/2022,7:00,Enterprise,6,90,70,20,,North,Brighton,,,,,,,3.46,1,10,3.46,1,8.28,0,0,10,0,0,10,0,0,9.76,0,0,10,12.56,2,10,9.88,1,10,,,
3/12/2022,7:00,Enterprise,6,80,70,20,,North,Brighton,,,,,,,8.03,2,9.55,4.35,1,7.06,3.63,1,7.98,3.45,1,10,0,0,9.66,0,0,8.95,2.99,1,10,4.09,2,10,,,
3/12/2022,7:00,Enterprise,6,70,70,20,,North,Brighton,,,,,,,3.66,2,8.58,0.98,1,9.72,3.27,1,9.6,3.12,1,5.91,3.99,1,10,3.99,1,10,6.81,1,10,8.51,2,10,,,
3/12/2022,7:00,Enterprise,6,60,70,20,,North,Brighton,,,,,,,1.63,1,9,1.56,1,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,9.35,2,10,,,
5/24/2022,16:50,Mini 2,5,300,77,7,,North ,Caliban,0,0,10,0,0,10,0,0,10,0,0,10,5.95,1,8.94,0,0,8.86,3.26,1,10,0,0,10,0,0,10,0,0,10,0,0,10
5/24/2022,16:50,Mini 2,5,290,77,7,,North ,Caliban,0,0,10,0,0,7.66,0,0,10,0,0,10,7.08,1,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10
5/24/2022,16:50,Mini 2,5,280,77,7,,North ,Caliban,0,0,10,0,0,8.08,0,0,10,0,0,7.9,0,0,8.8,0,0,9.06,0,0,7.6,0,0,9.73,0,0,8.56,0,0,10,0,0,10
5/24/2022,16:50,Mini 2,5,270,77,7,,North ,Caliban,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7.02,2.15,1,10
5/24/2022,16:50,Mini 2,5,260,77,7,,North ,Caliban,0,0,10,0,0,10,0,0,9.28,0,0,8.81,0,0,7.9,0,0,8.91,0,0,0,0,0,6.15,0,0,0,0,0,10,0,0,10
5/24/2022,16:50,Mini 2,5,250,77,7,,North ,Caliban,0,0,10,0,0,8.63,0,0,10,0,0,10,4.96,1,10,1.35,1,10,0,0,0,0,0,10,0,0,0,0,0,10,0,0,10
5/24/2022,16:50,Mini 2,5,240,77,7,,North ,Caliban,0,0,10,0,0,10,0,0,7.41,0,0,9.23,0,0,7.9,0,0,8.83,0,0,0,0,0,7.96,0,0,0,0,0,10,0,0,10
